track_id,song_id,artist_id,artist_name,song_title,genre,top1_genre_dot,top2_genre_dot,top3_genre_dot
TRMRMTN128F92D426F,SOIZDJI12A8C1435C7,ARSF0K11187B9AF319,James Taylor,It's Growing,folk,r&b/soul,electronic,hip hop
TRDFPTZ128F14B108C,SOJKUOG12A6D4FD11D,ARSF0K11187B9AF319,James Taylor,Oh_ Susannah (LP Version),folk,hip hop,r&b/soul,hip hop
TROZEMN128F4262CCA,SOHSTLE12A8C132425,ARSF0K11187B9AF319,James Taylor,Something In The Way She Moves,folk,r&b/soul,hip hop,hip hop
TRGAZWQ12903CB0BA9,SOGJZZZ12AF72AA43B,ARYQES41187B9B960F,David Gray,Draw The Line,folk,r&b/soul,hip hop,r&b/soul
TRSNACX128E078AA88,SOKYDGS12A6701E3CB,ARYQES41187B9B960F,David Gray,Sail Away,folk,electronic,r&b/soul,r&b/soul
TRXCQOC12903CB0BBA,SOEWUQY12AB0188156,ARYQES41187B9B960F,David Gray,Stella The Artist,folk,r&b/soul,hip hop,hip hop
TRPGPVH128F429B2F0,SOGACYC12A8C13C528,ARZWK2R1187B98F09F,Rise Against,Swing Life Away (Acoustic),folk,r&b/soul,hip hop,hip hop
TRHLRGU128F42643FB,SORGTNE12D02193408,AR5FP401187FB523C9,Bob Dylan,Billy 4,folk,r&b/soul,hip hop,hip hop
TRFCCKL128F426EE8E,SORACYK12D02193097,AR5FP401187FB523C9,Bob Dylan,Stuck Inside Of Mobile With The Memphis Blues Again,folk,r&b/soul,hip hop,hip hop
TRGOYOU128F93223F2,SOWILEH12CF5F8729B,AR5FP401187FB523C9,Bob Dylan,Pretty Peggy-O,folk,r&b/soul,hip hop,hip hop
TROMGSH128F427A408,SOBADWZ12CF5F86CD7,AR5FP401187FB523C9,Bob Dylan,She Belongs To Me,folk,hip hop,hip hop,pop
TRFBWEC128F42B8346,SOFDFBL12CF5F89018,AR5FP401187FB523C9,Bob Dylan,When The Deal Goes Down,folk,r&b/soul,hip hop,hip hop
TRDVYVJ128F426F7C0,SOXYGEE12CF5F875CF,AR5FP401187FB523C9,Bob Dylan,With God On Our Side,folk,r&b/soul,hip hop,hip hop
TREKVGV128E0788976,SOSHHZB12A6701F0C5,ARN5NHX1187FB4F755,The Smashing Pumpkins,Terrapin,folk,r&b/soul,hip hop,r&b/soul
TRUUBKE128F426F5C0,SONBFSZ12AF729E7A3,ARSF0K11187B9AF319,James Taylor,On The 4th of July,folk,r&b/soul,hip hop,hip hop
TRJZYIT128F426D5BE,SONYMBG12CF5826721,ARSF0K11187B9AF319,James Taylor,Company Man,folk,r&b/soul,hip hop,pop
TRYOIZM128F14567A0,SODRUMV12A6D4F7A58,ARTBSEF1187FB3CBDE,Jimmy Buffett,Ace,folk,r&b/soul,hip hop,pop
TRQYFLB128E078941E,SOBRYFG12AF72A1BAE,ARGHBVV1187FB4D57A,Ryan Adams,How Do You Keep Love Alive,folk,r&b/soul,hip hop,r&b/soul
TRZUSDI128F4259806,SOXBQDJ12A6D4F93CC,ARGHBVV1187FB4D57A,Ryan Adams,When The Stars Go Blue,folk,hip hop,r&b/soul,r&b/soul
TRWUFEW128F14782F3,SOBCLWO12A6D4F83AD,AR90WS41187FB3F064,Ray LaMontagne,Forever My Friend,folk,r&b/soul,hip hop,hip hop
TRPZXTD128F14856D4,SOFZRDV12A6D4FACB1,AR90WS41187FB3F064,Ray LaMontagne,How Come [Acoustic Mix],folk,r&b/soul,hip hop,hip hop
TRIOKOC128F4267572,SOIOLFS12D021989DD,ARTQ8QP1187FB3D220,Leonard Cohen,Chelsea Hotel #2,folk,r&b/soul,hip hop,r&b/soul
TREBQMO128F42828DB,SOOHIHR12AF72A7053,ARIDDOM1187B9A1360,We Are Scientists,Lethal Enforcer (Live From Union Chapel_ London),folk,r&b/soul,hip hop,hip hop
TRIQKDQ128F146F504,SOVWOMM12A6D4F8484,ARCJKV91187FB46210,KT Tunstall,Change,folk,r&b/soul,r&b/soul,hip hop
TRBFURI128F1455498,SOLMCFH12A58A7FACE,ARCJKV91187FB46210,KT Tunstall,Under The Weather,folk,r&b/soul,hip hop,hip hop
TRVLECJ128E078235B,SOSJLXU12A6310F2B2,AR0L04E1187B9AE90C,The Verve,So Sister,folk,hip hop,r&b/soul,r&b/soul
TRMLKKJ128E0798A59,SONNMHJ12A67AE098E,AR8886N1187B9B330A,Liz Phair,Lost Tonight,folk,r&b/soul,hip hop,r&b/soul
TRYBZQD12903CD1380,SONJLBP12AB018A66C,AR9UC071187B9B76FD,The Pogues,Sunnyside Of The Street,folk,hip hop,hip hop,r&b/soul
TRHYZQR128F428F5C5,SOAWESO12A8C13AC4E,ARRH63Y1187FB47783,Kanye West,Can't Tell Me Nothing,hip hop,r&b/soul,hip hop,hip hop
TRPQDHV128E07845CB,SOWZAHB12AF72A4B46,ARRH63Y1187FB47783,Kanye West,Graduation Day,hip hop,r&b/soul,hip hop,r&b/soul
TRHAGFQ128F428B8EA,SOLBUFV12A67020A39,ARRH63Y1187FB47783,Kanye West,Wake Up Mr. West,hip hop,r&b/soul,hip hop,r&b/soul
TRQXYGU128E079236A,SOIJTSI12A6701FD8B,ARTDQRC1187FB4EFD4,Black Eyed Peas,A8,hip hop,r&b/soul,hip hop,r&b/soul
TRBUESY128F92F81F6,SOVVVXC12AB017F162,ARTDQRC1187FB4EFD4,Black Eyed Peas,Boom Boom Guetta,hip hop,hip hop,hip hop,electronic
TRPDBLM128E0792367,SOZRPOY12A8C1455F5,ARTDQRC1187FB4EFD4,Black Eyed Peas,Communication,hip hop,r&b/soul,electronic,hip hop
TRLINLH128F9346400,SOROKRP12AF729F9B4,ARTDQRC1187FB4EFD4,Black Eyed Peas,One Tribe,hip hop,hip hop,r&b/soul,hip hop
TREPPUG128F9301FAB,SOBRREA12A6701C403,ARTDQRC1187FB4EFD4,Black Eyed Peas,Sexy,hip hop,r&b/soul,hip hop,hip hop
TRBBVNR128E078E1E4,SOCMYLF12A67020A4D,ARTDQRC1187FB4EFD4,Black Eyed Peas,Tell Your Momma Come,hip hop,r&b/soul,hip hop,r&b/soul
TRTJVGX128E078EB1C,SOUNVLC12A6701C406,ARTDQRC1187FB4EFD4,Black Eyed Peas,The Apl Song,hip hop,r&b/soul,hip hop,hip hop
TRDJOCY128F4294CD5,SOTHRKJ12A6701C2D8,ARRH63Y1187FB47783,Kanye West,Diamonds From Sierra Leone,hip hop,r&b/soul,hip hop,hip hop
TREADOS128E078EC1F,SORAWSB12A6701FBC8,ARTH9041187FB43E1F,Eminem,If I Had,hip hop,r&b/soul,hip hop,hip hop
TRHPAVK128E078EC9C,SOKJZZN12A6701C77A,ARTH9041187FB43E1F,Eminem,Ken Kaniff,hip hop,r&b/soul,hip hop,hip hop
TRGLNKG128F9307689,SOFVLYU12AB017F502,ARTH9041187FB43E1F,Eminem,My Darling,hip hop,r&b/soul,hip hop,hip hop
TRCHZXW128E079288A,SOMEJDK12D0219BB71,ARTH9041187FB43E1F,Eminem,8 Mile,hip hop,hip hop,r&b/soul,hip hop
TRCDLUM128F9331CA9,SOOOJWM12A8C13AC0E,ARPDVPJ1187B9ADBE9,Usher,Love Was Here,hip hop,r&b/soul,hip hop,r&b/soul
TRPMNRL128F9302AD7,SOEVGOY12AB0181053,ARCGJ6U1187FB4D01F,Akon,Be With You,hip hop,r&b/soul,hip hop,hip hop
TRRIRMX128F92E6272,SOILRPD12A6701E38C,ARCGJ6U1187FB4D01F,Akon,Locked Up,hip hop,hip hop,r&b/soul,hip hop
TRCEYQJ128E07862DE,SOAUEBB12A67020DC4,ARLGIX31187B9AE9A0,Jay-Z,So Ghetto,hip hop,r&b/soul,hip hop,hip hop
TRZGUNN128E07862F7,SOGFJJE12A58A80C35,ARLGIX31187B9AE9A0,Jay-Z,Heart Of The City (Ain't No Love),hip hop,r&b/soul,hip hop,hip hop
TRTVTYS128E0792887,SORCZHK12A6701FFB0,ARTH9041187FB43E1F,Eminem,Rabbit Run,hip hop,r&b/soul,hip hop,hip hop
TRBEBJO128C719646B,SORXHBR12AF72A5DA5,ARCBD0U1187FB466EF,Nelly,Splurge,hip hop,r&b/soul,hip hop,hip hop
TRMWYIH128E078DCA6,SOMTUPP12A6701FC38,ARCBD0U1187FB466EF,Nelly,St. Louie,hip hop,r&b/soul,hip hop,hip hop
TRHXTHR128F145E864,SOTUHWK12A6310D7E5,ARCBD0U1187FB466EF,Nelly,Wrap Sumden,hip hop,r&b/soul,hip hop,hip hop
TRQRAKE128F9322866,SOJQLHA12AB017F7D4,ARLGIX31187B9AE9A0,Jay-Z,Soon You'll Understand,hip hop,r&b/soul,hip hop,r&b/soul
TRCDAUA128E0784644,SOAZMZB12A6701D958,ARLGIX31187B9AE9A0,Jay-Z,Encore,hip hop,r&b/soul,hip hop,r&b/soul
TRBCPZS128F145ECC1,SOOKDOU12D0219A1C0,ARCBD0U1187FB466EF,Nelly,Say Now,hip hop,r&b/soul,pop,electronic
TRWFVOW128E0793847,SOZDHYB12A679D7E52,ARZER7I1187FB385AF,Dr. Dre,Been There Done That,hip hop,r&b/soul,hip hop,pop
TRWZWOX128F935A084,SOTYTWT12A58A7BBEE,AR9LJ9D1187FB4303D,Sean Kingston,Magical,hip hop,r&b/soul,r&b/soul,r&b/soul
TRXGBGU128F935A092,SOGKYFP12AB0185ED3,AR9LJ9D1187FB4303D,Sean Kingston,Over,hip hop,r&b/soul,hip hop,hip hop
TRFKPZK128F935A08D,SOJHMSM12AB0185233,AR9LJ9D1187FB4303D,Sean Kingston,Wrap U Around Me,hip hop,r&b/soul,pop,r&b/soul
TRWVTDX128F931ECEF,SOUOEMP12A8C13866E,ARDDMYP1187B9B8AE4,M.I.A.,Paper Planes,hip hop,r&b/soul,hip hop,hip hop
TRWTZGX128F149535F,SOQFNGB12A6D4FA61E,AR9RYZP1187FB36C6A,Thousand Foot Krutch,Set It Off,hip hop,r&b/soul,hip hop,electronic
TRCACEF128F42434D7,SOEFLLL12AF72A15EA,AR7NPRY1187B9ADE15,Ludacris,Ho,hip hop,r&b/soul,jazz,hip hop
TRCQNWN128F92EA07D,SOEARQO12AB017F7F0,ARVTAI41187B9B8B67,Wu-Tang Clan,The What,hip hop,r&b/soul,hip hop,hip hop
TRYHHXT128F4276F89,SOKMCHV12D02194FF6,AR23C041187FB4D534,50 Cent,Rowdy Rowdy,hip hop,r&b/soul,hip hop,hip hop
TRIGDUK128E0784045,SOFXFJC12A6310E2F1,ARZ5H0P1187B98A1DD,Snoop Dogg,Bang Out,hip hop,r&b/soul,hip hop,hip hop
TRNVKOI128E0799173,SOIYRHZ12A67AD8126,ARZ5H0P1187B98A1DD,Snoop Dogg,Snoopafella (Edited),hip hop,r&b/soul,hip hop,hip hop
TRLVRJP128F93519FB,SOOENST12AC9E1344B,ARZYMH91187B99CEFC,Atmosphere,Hair,hip hop,r&b/soul,hip hop,hip hop
TRBZXAC12903CBB0CE,SOHAYPC12A6D4FB7A7,ARZYMH91187B99CEFC,Atmosphere,Happymess,hip hop,r&b/soul,hip hop,hip hop
TRUNSXQ128E078B97D,SOALPQQ12A6701F302,ARN0YZ71187B9BA57B,Michael Bublé,Put Your Head On My Shoulder (Album Version),jazz,r&b/soul,r&b/soul,pop
TRFUJLG128F4255312,SOELKTY12A8C135CCC,ARN0YZ71187B9BA57B,Michael Bublé,Stuck In The Middle With You (Non-Album Track),jazz,r&b/soul,hip hop,hip hop
TRQPMHA128E078B979,SOSHDEL12A6701F300,ARN0YZ71187B9BA57B,Michael Bublé,You'll Never Find Another Love Like Mine (Album Version),jazz,r&b/soul,hip hop,hip hop
TRZPSAF128F9349767,SOLOQYJ12AB0188A53,AR20CFC1187B98A25D,Ray Charles,Kiss me baby,jazz,r&b/soul,r&b/soul,pop
TRAEPAC12903CE5DC8,SOELRRQ12AB0188C34,AR20CFC1187B98A25D,Ray Charles,Let's Go,jazz,r&b/soul,hip hop,r&b/soul
TRMJMVW12903CD44F4,SOZKIGX12D021902C2,AR20CFC1187B98A25D,Ray Charles,Moon Over Miami,jazz,r&b/soul,hip hop,hip hop
TRBXTYM128F930793B,SOAAYTO12D021B0A4B,AREIN101187FB5A5FA,Nat King Cole,Hit That Jive Jack,jazz,r&b/soul,hip hop,pop
TRFORZM12903CDF88C,SODTNSX12D021979B9,AREIN101187FB5A5FA,Nat King Cole,The Christmas Song,jazz,r&b/soul,hip hop,pop
TREMJFY12903CF1630,SOMTUNZ12D021B236A,AREIN101187FB5A5FA,Nat King Cole,Too Young,jazz,r&b/soul,hip hop,hip hop
TRKBPHV128F92E3B2D,SOBHTSP12D021B0A27,AREIN101187FB5A5FA,Nat King Cole,Unforgettable,jazz,r&b/soul,pop,hip hop
TRHYGVQ12903D046A9,SOEPFCI12AC46877AA,AREIN101187FB5A5FA,Nat King Cole,Autumn Leaves,jazz,r&b/soul,hip hop,hip hop
TRWIGSY128F92FE6B6,SOHZWJK12AB017DCF8,AREIN101187FB5A5FA,Nat King Cole,Love Is A Many Splendored Thing,jazz,r&b/soul,pop,hip hop
TRHEGPE128F9311A85,SOHHACX12AB0181443,AREIN101187FB5A5FA,Nat King Cole,Smoke Gets in Your Eyes,jazz,hip hop,r&b/soul,hip hop
TRWZCIQ12903C97881,SOKLXSK12A58A7C3DA,AREIN101187FB5A5FA,Nat King Cole,If You Can't Smile And Say Yes,jazz,r&b/soul,r&b/soul,hip hop
TREENNZ128F145B67D,SOALXFE12A6D4F78B0,AREIN101187FB5A5FA,Nat King Cole,She's Funny That Way,jazz,r&b/soul,hip hop,hip hop
TRVUYIL128F4275FAD,SOCKFLV12A8C133605,AREIN101187FB5A5FA,Nat King Cole,The Ruby And The Pearl (2003 Digital Remaster),jazz,r&b/soul,hip hop,hip hop
TRHOXSK128F145C9F9,SOLCRAY12A6D4F6095,AREIN101187FB5A5FA,Nat King Cole,The Very Thought Of You,jazz,r&b/soul,hip hop,hip hop
TRETXLU12903CD5688,SOIMSGC12D02198A5A,ARRL2QH1187B9AC814,Bing Crosby,Rudolph The Red-Nosed Reindeer,jazz,r&b/soul,hip hop,hip hop
TRORBTM128F93368FB,SOBEALQ12AB017EC86,ARBJ22B1187B9AD31C,Norah Jones,December,jazz,hip hop,hip hop,r&b/soul
TRFCNIJ128F423F32E,SOTBYQW12A6D4FE74B,ARBJ22B1187B9AD31C,Norah Jones,Don't Know Why (Live),jazz,hip hop,r&b/soul,r&b/soul
TRYNZAL128F1464B5A,SOPHSDC12B0B8081BB,ARBJ22B1187B9AD31C,Norah Jones,Humble Me,jazz,r&b/soul,hip hop,r&b/soul
TRNGOHS128E0781235,SOOVFTG12AF72A4B85,ARBJ22B1187B9AD31C,Norah Jones,I've Got To See You Again,jazz,r&b/soul,hip hop,hip hop
TRPPHPQ128F4258FFC,SOOEHBK12A8AE479F1,ARBJ22B1187B9AD31C,Norah Jones,Sinkin' Soon (iTunes Live Session),jazz,r&b/soul,electronic,hip hop
TRSSOKM128F1464B5C,SOQJPKL12A6D4F7D49,ARBJ22B1187B9AD31C,Norah Jones,The Long Way Home,jazz,r&b/soul,hip hop,hip hop
TRKMCAV128E0782298,SOGMFQZ12A6310EF6C,ARBJ22B1187B9AD31C,Norah Jones,Those Sweet Words,jazz,r&b/soul,hip hop,hip hop
TRBQFLA128F423F329,SODUTPQ12A6D4FE737,ARBJ22B1187B9AD31C,Norah Jones,Wish I Could (Live),jazz,r&b/soul,hip hop,hip hop
TRCLZPO128F427CD3A,SOMMQAC12CF5F86E67,ARBJ22B1187B9AD31C,Norah Jones,My Dear Country,jazz,r&b/soul,hip hop,hip hop
TRWAPCT128F1494611,SONBELN12AB0184D8F,ARIFGKC1187B9B04D5,Dean Martin,I Love The Way You Say Goodnight,jazz,r&b/soul,hip hop,r&b/soul
TRNBZVW128F92EE688,SOANWBV12AB0184B24,ARIFGKC1187B9B04D5,Dean Martin,White Christmas,jazz,hip hop,hip hop,hip hop
TRHZOEX128F93588AB,SOEXXLQ12A58A7A0CD,ARIFGKC1187B9B04D5,Dean Martin,Memories Are Made Of This,jazz,hip hop,r&b/soul,hip hop
TREOPOB128F427CD42,SOBWFAI12D021B3991,ARBJ22B1187B9AD31C,Norah Jones,Little Room,jazz,r&b/soul,hip hop,hip hop
TRELLQK128F147AD94,SOPTTXR12A58A782BB,ARO7DTP1187B9A1D2B,The Puppini Sisters,Bei Mir Bist Du Schön,jazz,r&b/soul,hip hop,hip hop
TRMOHUN128F424DEE6,SOCIAUG12A8C130F7F,ARO7DTP1187B9A1D2B,The Puppini Sisters,Don't Sit Under The Apple Tree,jazz,r&b/soul,r&b/soul,hip hop
TRSPEPD128F147AD9A,SOCFSHN12A6D4F73B2,ARO7DTP1187B9A1D2B,The Puppini Sisters,Falling In Love Again,jazz,r&b/soul,hip hop,hip hop
TRAQUUU128F147A689,SOEYNMS12A6D4F7BC8,ARO7DTP1187B9A1D2B,The Puppini Sisters,Heebie Jeebies,jazz,r&b/soul,hip hop,r&b/soul
TREIANS128F147AD97,SOLJYMK12A6D4F73B0,ARO7DTP1187B9A1D2B,The Puppini Sisters,I Will Survive,jazz,r&b/soul,hip hop,hip hop
TRPWTNZ128F147AD9F,SOOTOZG12A6D4F73B5,ARO7DTP1187B9A1D2B,The Puppini Sisters,In The Mood,jazz,r&b/soul,hip hop,hip hop
TRNDNKN12903CC8A4C,SOQIBZY12AB018A208,ARIFGKC1187B9B04D5,Dean Martin,Kiss,jazz,r&b/soul,hip hop,hip hop
TRJALGV12903D0447E,SOOCHTW12AC468DF40,ARIFGKC1187B9B04D5,Dean Martin,Let Me Go Lover,jazz,r&b/soul,pop,r&b/soul
TRPQFJA128F145AC60,SOLLBAY12AF72A5F48,ARIFGKC1187B9B04D5,Dean Martin,On An Evening In Roma (Sott'er Celo De Roma),jazz,r&b/soul,hip hop,hip hop
TRHBSKB128E07924CB,SOOEYBB12D021B0EAA,ARDCFNZ1187FB3DDB0,Enrique Iglesias,No Puedo Mas Sin Ti (I'm Your Man),latin,hip hop,latin,latin
TRBSLQC128F9333C5D,SOIOBWT12A8C14075B,AR6PJ8R1187FB5AD70,Shakira,En Tus Pupilas,latin,hip hop,hip hop,latin
TRGJXTC128F4278ECC,SONTHAL12A8C135908,AR6PJ8R1187FB5AD70,Shakira,Que Me Quedes Tu,latin,hip hop,hip hop,latin
TRQEQHH12903CA6CE5,SODBAHE12A8C132D34,AR6PJ8R1187FB5AD70,Shakira,Sombra De Ti,latin,hip hop,latin,latin
TRXMTST12903CCD9E1,SOPVLJP12A8C1358F4,AR6PJ8R1187FB5AD70,Shakira,Te Dejo Madrid,latin,hip hop,hip hop,reggae
TRAQEOP12903CA65E2,SONPFMD12AB017C1B3,AR6PJ8R1187FB5AD70,Shakira,Tú,latin,hip hop,hip hop,reggae
TRSRORJ128E0791C74,SOMBFMU12A670214E6,ARDCFNZ1187FB3DDB0,Enrique Iglesias,La Chica De Ayer,latin,pop,reggae,hip hop
TRYDDZE128F92F3B79,SOFBLLI12A58A7D19C,ARDCFNZ1187FB3DDB0,Enrique Iglesias,Adicto,latin,hip hop,hip hop,latin
TREGBAS128F145EC8B,SOERVFF12A6D4F790F,ARDCFNZ1187FB3DDB0,Enrique Iglesias,Al Despertar,latin,latin,hip hop,hip hop
TRXQFEE128F145EC9A,SOJXCPV12A6D4F791D,ARDCFNZ1187FB3DDB0,Enrique Iglesias,Alguien Como Tú,latin,hip hop,hip hop,latin
TRZGBAF128F145ECA8,SOFAZCL12A58A79B38,ARDCFNZ1187FB3DDB0,Enrique Iglesias,Inalcanzable,latin,hip hop,hip hop,r&b/soul
TRUQGGJ128F427E02B,SOOHKUS12A8C13AB12,ARDCFNZ1187FB3DDB0,Enrique Iglesias,Lloro Por Ti,latin,hip hop,hip hop,latin
TRDEKRZ128E0791C7A,SOCPKAV12A670214EC,ARDCFNZ1187FB3DDB0,Enrique Iglesias,Mamacita,latin,hip hop,hip hop,latin
TRFFSMS128F428BC88,SOEMVNF12A8C13C53A,ARDCFNZ1187FB3DDB0,Enrique Iglesias,Miss You,latin,r&b/soul,hip hop,r&b/soul
TRUPWID128F4215874,SOPTXAZ12AF729F789,ARDCFNZ1187FB3DDB0,Enrique Iglesias,Para De Jugar,latin,hip hop,hip hop,reggae
TRIIBVP128E0792750,SOWFIVV12A6701FFBF,ARDCFNZ1187FB3DDB0,Enrique Iglesias,She Be The One,latin,r&b/soul,hip hop,pop
TRQMXBD128F145ECA2,SONBQQE12A6D4F7922,ARDCFNZ1187FB3DDB0,Enrique Iglesias,Trapecista,latin,hip hop,hip hop,reggae
TREGRRQ128F145EC8D,SOMRUDM12A6D4F7911,ARDCFNZ1187FB3DDB0,Enrique Iglesias,Tu Vacio,latin,hip hop,hip hop,latin
TRLILBA128F42158A3,SOPPWVJ12A6D4F7915,ARDCFNZ1187FB3DDB0,Enrique Iglesias,Volveré,latin,hip hop,latin,latin
TRBFJPO128F4295BE3,SOZOEJC12CF5CFAD99,AR6PJ8R1187FB5AD70,Shakira,Estoy Aquí,latin,hip hop,reggae,latin
TRCLERB12903CBBC8D,SODKNST12D02193AD7,ARB054P1187B9AD32E,Santana,Life Is Anew,latin,r&b/soul,hip hop,hip hop
TRNXCMJ128F4295BC6,SOCYFSR12AB018C4AF,AR6PJ8R1187FB5AD70,Shakira,Donde Estas Corazon,latin,hip hop,hip hop,latin
TRNXJGR128F93044E7,SOUGMXP12AB017C76C,AR6PJ8R1187FB5AD70,Shakira,Octavo Día,latin,hip hop,hip hop,latin
TRJHDIB128F92E5849,SOVJQJJ12A8C1448E7,AR6PJ8R1187FB5AD70,Shakira,Te Necesito,latin,hip hop,hip hop,reggae
TRYQVKS128F4259A11,SOXVXZS12AF72ABF9F,ARB054P1187B9AD32E,Santana,Evil Ways,latin,r&b/soul,hip hop,pop
TRSOTQI128E0789132,SOURGXB12A6701F9E5,ARJW1SP1187FB4CA51,Pink Martini,Anna (el negro zumbon),latin,r&b/soul,r&b/soul,hip hop
TRZHOUV128F9316269,SOIYPYO12AB017C8BE,ARJW1SP1187FB4CA51,Chavela Vargas,Piensa en mi,latin,pop,hip hop,reggae
TRPXMGA128F42A98BA,SOGHCII12D021B3225,ARB054P1187B9AD32E,Santana,Esperando,latin,hip hop,hip hop,jazz
TRBYMWR128F425DD8E,SOMNTDT12A8AE47628,AR65K7A1187FB4DAA4,Beyoncé,Beautiful Liar (Bello Embustero),latin,latin,hip hop,pop
TRPAZDJ128F42881A1,SOGAFMO12D02199AD2,ARYN2M61187B995BD6,Juanes,Rosario Tijeras,latin,pop,reggae,hip hop
TRHZGZO128F9341C4A,SOAUETF12D02199708,ARLUF1T1187FB3603B,Ricardo Arjona,Animal Nocturno,latin,hip hop,hip hop,hip hop
TRDFNLR12903CB0FE4,SOFDJSB12AB0183B5B,ARGN0KR1187B991A99,Camila,Alejate De Mi,latin,hip hop,latin,latin
TROBWIG12903CB0FD7,SODWRNB12AB0183B3B,ARGN0KR1187B991A99,Camila,Entre Tus Alas,latin,hip hop,hip hop,latin
TRDWUTF12903CA9249,SODRAIV12A8C1430AB,ARGN0KR1187B991A99,Camila,Me Basto,latin,hip hop,hip hop,reggae
TRCRNBS128F9347F55,SOTOLCQ12AF729AC84,ARGN0KR1187B991A99,Camila,Va Para Ti,latin,latin,pop,latin
TRDYKYQ12903CAD2B8,SOCDZHG12A58A81315,AR81DGA1187B9A0A43,Reik,Fui,latin,hip hop,hip hop,hip hop
TRAYQRI12903CAD2A1,SOFPPPB12AB018BB18,AR81DGA1187B9A0A43,Reik,Ilusionado,latin,hip hop,latin,hip hop
TRGFMTT12903CAD2A2,SOIKGCB12AF72A11C6,AR81DGA1187B9A0A43,Reik,Piel De Ciudad,latin,hip hop,hip hop,latin
TRJXNZL128F92E54EE,SOQUZCC12A8C140463,AR81DGA1187B9A0A43,Reik,Quedate,latin,hip hop,latin,hip hop
TRDOVAF128F93112F7,SOLRFDT12AB0183B0D,ARU3BQ91187FB5A3D6,Animal Collective,Brother Sport,latin,r&b/soul,pop,r&b/soul
TRVPMSA128F9331D03,SOJQZHG12AB0185EAB,ART5MUE1187B98C961,Metallica,The Prince,metal,hip hop,r&b/soul,r&b/soul
TRPCZPE12903CAF5BD,SOAVPPJ12A8C13EFBC,ARC9CR51187FB51A13,Avenged Sevenfold,Second Heartbeat,metal,r&b/soul,hip hop,hip hop
TRNUDHG12903CAF56B,SOLFXQT12A8C13E06C,ARC9CR51187FB51A13,Avenged Sevenfold,To End The Rapture,metal,r&b/soul,hip hop,metal
TRJAABI12903CF759F,SOKACRK12AC90759DA,ARJ94571187B98C352,blessthefall,Witness,metal,r&b/soul,hip hop,hip hop
TRREMAP128F42983BD,SOWEDJU12D02198FF6,ARU6HMT1187FB38801,HIM,Heartache Every Moment,metal,r&b/soul,hip hop,hip hop
TRFRDZW128F429C337,SOAVNID12A8C13B197,ARU6HMT1187FB38801,HIM,Sigillum Diaboli,metal,r&b/soul,r&b/soul,hip hop
TRHVUCJ128F934B68C,SOPDMDM12A8C132ABD,ARWMY7E1187B9B7049,As I Lay Dying,Refined By Your Embrace,metal,hip hop,r&b/soul,hip hop
TRIBZVH128F934B68D,SOWJVZY12A8C132AC2,ARWMY7E1187B9B7049,As I Lay Dying,The Innocence Spilled,metal,r&b/soul,hip hop,hip hop
TRZOLOQ128F428FA00,SOHEPVU12A8C13A03D,ARMGBBW1187FB4A7A0,August Burns Red,An American Dream,metal,r&b/soul,hip hop,hip hop
TRFQWAQ128F14B084D,SOLXNXB12A6D4FBCDA,ARPFK3E1187B9A43BF,Underoath,The Changing Of Times,metal,r&b/soul,hip hop,hip hop
TRLKWJA128F92E154E,SOFDWFR12A58A77D46,ARLHB6B1187B9B1B14,Haste The Day,Autumn,metal,hip hop,electronic,hip hop
TRNQSWR128EF34375F,SOWHMAY12A67ADD2E3,ARLHB6B1187B9B1B14,Haste The Day,Chorus Of Angels,metal,hip hop,r&b/soul,electronic
TRGQLSE128F93257D8,SOUZNST12A58A7EF1D,ARQETJY1187FB3FE74,Demon Hunter,Follow The Wolves,metal,hip hop,hip hop,r&b/soul
TRCAWAA128F93257D1,SOCLOSW12AB0187E07,ARQETJY1187FB3FE74,Demon Hunter,I Am You,metal,r&b/soul,hip hop,hip hop
TRWPRIF128EF34B8F8,SOXZKPU12AF72AAB3B,ARQETJY1187FB3FE74,Demon Hunter,The Science Of Lies,metal,r&b/soul,hip hop,hip hop
TRKLLYD128F4273FF4,SOHRFIP12A8C12FFD1,AR8DTVF1187B9AA292,Ozzy Osbourne,Slow Down,metal,r&b/soul,hip hop,hip hop
TRQJQNX128F4266704,SOEVNLW12A8C13401E,AR8DTVF1187B9AA292,Ozzy Osbourne,Steal Away (The Night),metal,r&b/soul,hip hop,hip hop
TRYIKZR128E0783C64,SOBEOHW12AF72A5BFC,AR98JLC1187B9ADE23,Megadeth,Black Curtains (2004 Digital Remaster),metal,hip hop,r&b/soul,hip hop
TRIOZOZ128F92FA0C2,SOVOXQN12A3F1EC5FA,AR98JLC1187B9ADE23,Megadeth,Die Dead Enough,metal,hip hop,hip hop,r&b/soul
TRUHHWN128F93045BA,SOKAEJQ12AB0181294,ARVSQHB1187B992FF0,Drowning Pool,Bodies,metal,r&b/soul,hip hop,r&b/soul
TRJHNLI128F934B2CA,SONCWXR12D021B1283,AR5Z3L01187B99C5A9,Cannibal Corpse,Rotting Head,metal,hip hop,hip hop,r&b/soul
TRQGFHN128F428643E,SOVKLCX12A8C13860D,AR0KBXO1187B996460,Slipknot,Gehenna,metal,r&b/soul,hip hop,r&b/soul
TRHCDHI128F92C4B9B,SOOHRVS12AF729C881,AR0KBXO1187B996460,Slipknot,[sic] [Explicit],metal,r&b/soul,hip hop,r&b/soul
